mem,RSS,elapsed,cpu.sys,.user,k,n_words,approach,execution
0,83840,0:01.57,0.04,1.52,9,5,by_term,6
0,83940,0:01.32,0.08,1.22,9,5,by_term,7
0,84356,0:01.42,0.02,1.37,9,5,by_term,8
0,84280,0:01.45,0.06,1.36,9,5,by_term,9
0,83960,0:01.43,0.08,1.34,9,5,by_term,10
0,84092,0:01.30,0.04,1.25,9,5,by_term,11
0,83852,0:01.35,0.04,1.31,9,5,by_term,12
0,84016,0:01.29,0.07,1.22,9,5,by_term,13
0,83800,0:01.27,0.05,1.21,9,5,by_term,14
0,83880,0:01.26,0.05,1.20,9,5,by_term,15
0,84396,0:01.23,0.07,1.15,9,5,by_term,16
0,84436,0:01.25,0.06,1.19,9,5,by_term,17
0,83888,0:01.25,0.07,1.18,9,5,by_term,18
0,84320,0:01.25,0.07,1.18,9,5,by_term,19
0,84228,0:01.27,0.04,1.22,9,5,by_term,20
0,83956,0:01.29,0.05,1.24,9,5,by_term,21
0,83944,0:01.37,0.05,1.31,9,5,by_term,22
0,84008,0:01.30,0.04,1.26,9,5,by_term,23
0,83808,0:01.42,0.03,1.38,9,5,by_term,24
0,83840,0:01.58,0.07,1.50,9,5,by_term,25
0,83980,0:01.34,0.07,1.26,9,5,by_term,26
0,83988,0:01.54,0.06,1.47,9,5,by_term,27
0,83972,0:01.33,0.06,1.26,9,5,by_term,28
0,84100,0:01.29,0.05,1.23,9,5,by_term,29
0,84028,0:01.41,0.06,1.34,9,5,by_term,30
0,83992,0:01.56,0.06,1.49,9,6,by_term,1
0,83916,0:01.46,0.05,1.40,9,6,by_term,2
0,83900,0:01.37,0.03,1.33,9,6,by_term,3
0,83904,0:01.25,0.04,1.20,9,6,by_term,4
0,84004,0:01.30,0.05,1.24,9,6,by_term,5
0,83980,0:01.21,0.04,1.16,9,6,by_term,6
0,83804,0:01.29,0.07,1.21,9,6,by_term,7
0,83936,0:01.35,0.06,1.28,9,6,by_term,8
0,83892,0:01.45,0.06,1.37,9,6,by_term,9
0,84328,0:01.30,0.04,1.23,9,6,by_term,10
0,83964,0:01.57,0.06,1.50,9,6,by_term,11
0,83932,0:01.35,0.07,1.28,9,6,by_term,12
0,83908,0:01.30,0.04,1.25,9,6,by_term,13
0,84136,0:01.36,0.07,1.27,9,6,by_term,14
0,83800,0:01.57,0.06,1.48,9,6,by_term,15
0,83916,0:01.38,0.07,1.30,9,6,by_term,16
0,83916,0:01.33,0.04,1.28,9,6,by_term,17
0,83724,0:01.48,0.06,1.41,9,6,by_term,18
0,84316,0:01.30,0.04,1.25,9,6,by_term,19
0,83912,0:01.27,0.05,1.21,9,6,by_term,20
0,83996,0:01.54,0.07,1.46,9,6,by_term,21
0,84368,0:01.80,0.04,1.76,9,6,by_term,22
0,84312,0:01.35,0.06,1.28,9,6,by_term,23
0,83856,0:01.48,0.04,1.43,9,6,by_term,24
0,84256,0:01.22,0.04,1.18,9,6,by_term,25
0,83948,0:01.32,0.02,1.28,9,6,by_term,26
0,83796,0:01.25,0.05,1.19,9,6,by_term,27
0,84044,0:01.30,0.06,1.23,9,6,by_term,28
0,83964,0:01.27,0.02,1.24,9,6,by_term,29
0,84392,0:01.26,0.03,1.22,9,6,by_term,30
0,84460,0:01.26,0.04,1.22,9,7,by_term,1
0,83948,0:01.22,0.04,1.17,9,7,by_term,2
0,83828,0:01.26,0.05,1.20,9,7,by_term,3
0,84208,0:01.23,0.03,1.20,9,7,by_term,4
0,84428,0:01.45,0.06,1.38,9,7,by_term,5
0,83940,0:01.24,0.04,1.20,9,7,by_term,6
0,83788,0:01.27,0.04,1.23,9,7,by_term,7
0,83952,0:01.28,0.03,1.24,9,7,by_term,8
0,84004,0:01.53,0.06,1.45,9,7,by_term,9
0,83912,0:01.38,0.10,1.28,9,7,by_term,10
0,84240,0:01.21,0.03,1.18,9,7,by_term,11
0,83836,0:01.20,0.08,1.12,9,7,by_term,12
0,84316,0:01.21,0.04,1.16,9,7,by_term,13
0,83932,0:01.31,0.04,1.25,9,7,by_term,14
0,83972,0:01.62,0.06,1.56,9,7,by_term,15
0,83892,0:01.40,0.04,1.35,9,7,by_term,16
0,83812,0:01.33,0.04,1.28,9,7,by_term,17
0,84320,0:01.49,0.05,1.43,9,7,by_term,18
0,83920,0:01.26,0.04,1.21,9,7,by_term,19
0,83908,0:01.27,0.07,1.19,9,7,by_term,20
0,84324,0:01.37,0.04,1.32,9,7,by_term,21
0,83976,0:01.37,0.08,1.28,9,7,by_term,22
0,84300,0:01.46,0.04,1.40,9,7,by_term,23
0,84384,0:01.53,0.06,1.43,9,7,by_term,24
0,83984,0:01.49,0.04,1.43,9,7,by_term,25
0,83996,0:01.28,0.04,1.24,9,7,by_term,26
0,83824,0:01.43,0.05,1.38,9,7,by_term,27
0,84420,0:01.87,0.06,1.73,9,7,by_term,28
0,83992,0:02.09,0.08,1.94,9,7,by_term,29
0,84116,0:01.79,0.06,1.67,9,7,by_term,30
0,83856,0:01.88,0.09,1.78,9,8,by_term,1
0,84004,0:01.54,0.05,1.46,9,8,by_term,2
0,84444,0:01.27,0.04,1.20,9,8,by_term,3
0,83768,0:01.38,0.08,1.28,9,8,by_term,4
0,83920,0:01.25,0.08,1.16,9,8,by_term,5
0,84128,0:01.26,0.06,1.20,9,8,by_term,6
0,83932,0:01.28,0.05,1.22,9,8,by_term,7
0,84344,0:01.27,0.05,1.21,9,8,by_term,8
0,84224,0:01.24,0.04,1.19,9,8,by_term,9
0,83964,0:01.30,0.05,1.24,9,8,by_term,10
0,84432,0:01.25,0.06,1.19,9,8,by_term,11
0,84060,0:01.27,0.04,1.22,9,8,by_term,12
0,83964,0:01.33,0.06,1.24,9,8,by_term,13
0,83964,0:01.39,0.06,1.32,9,8,by_term,14
0,84332,0:01.54,0.05,1.48,9,8,by_term,15
0,84320,0:01.61,0.07,1.53,9,8,by_term,16
0,83772,0:01.43,0.06,1.36,9,8,by_term,17
0,84012,0:01.58,0.04,1.52,9,8,by_term,18
0,83968,0:01.71,0.06,1.64,9,8,by_term,19
0,84048,0:01.39,0.04,1.35,9,8,by_term,20
0,84324,0:01.48,0.06,1.42,9,8,by_term,21
0,84164,0:01.40,0.04,1.35,9,8,by_term,22
0,83924,0:01.52,0.07,1.44,9,8,by_term,23
0,83992,0:01.44,0.03,1.40,9,8,by_term,24
0,84000,0:01.48,0.06,1.41,9,8,by_term,25
0,84444,0:01.37,0.07,1.30,9,8,by_term,26
0,83944,0:01.44,0.06,1.37,9,8,by_term,27
0,84440,0:01.39,0.06,1.32,9,8,by_term,28
0,84444,0:01.39,0.04,1.34,9,8,by_term,29
0,83956,0:01.38,0.06,1.32,9,8,by_term,30
0,83992,0:01.41,0.05,1.34,9,9,by_term,1
0,84384,0:01.54,0.08,1.44,9,9,by_term,2
0,84304,0:01.39,0.06,1.32,9,9,by_term,3
0,84332,0:01.47,0.04,1.42,9,9,by_term,4
0,84204,0:01.39,0.04,1.34,9,9,by_term,5
0,83988,0:01.48,0.06,1.42,9,9,by_term,6
0,83976,0:01.41,0.08,1.32,9,9,by_term,7
0,83716,0:01.42,0.08,1.34,9,9,by_term,8
0,84000,0:01.40,0.06,1.34,9,9,by_term,9
0,84164,0:01.37,0.10,1.26,9,9,by_term,10
0,84276,0:01.38,0.02,1.36,9,9,by_term,11
0,83976,0:01.47,0.05,1.41,9,9,by_term,12
0,83972,0:01.37,0.06,1.31,9,9,by_term,13
0,83972,0:01.44,0.04,1.39,9,9,by_term,14
0,84256,0:01.44,0.05,1.38,9,9,by_term,15
0,83852,0:01.39,0.05,1.33,9,9,by_term,16
0,84344,0:01.41,0.04,1.37,9,9,by_term,17
0,84080,0:01.58,0.09,1.48,9,9,by_term,18
0,83972,0:01.53,0.05,1.46,9,9,by_term,19
0,83956,0:01.45,0.07,1.38,9,9,by_term,20
0,83844,0:01.69,0.03,1.65,9,9,by_term,21
0,83984,0:01.50,0.07,1.43,9,9,by_term,22
0,83940,0:01.63,0.06,1.55,9,9,by_term,23
0,83980,0:01.55,0.05,1.50,9,9,by_term,24
0,84396,0:01.54,0.04,1.49,9,9,by_term,25
0,84280,0:01.54,0.06,1.46,9,9,by_term,26
0,83920,0:01.44,0.04,1.38,9,9,by_term,27
0,83984,0:01.54,0.04,1.48,9,9,by_term,28
0,83900,0:01.55,0.08,1.46,9,9,by_term,29
0,83784,0:01.53,0.08,1.44,9,9,by_term,30
0,84416,0:01.49,0.08,1.40,9,10,by_term,1
0,83964,0:01.56,0.09,1.46,9,10,by_term,2
0,83968,0:01.50,0.04,1.45,9,10,by_term,3
0,83848,0:01.46,0.07,1.38,9,10,by_term,4
0,83820,0:01.42,0.07,1.34,9,10,by_term,5
0,84004,0:01.44,0.07,1.36,9,10,by_term,6
0,83964,0:01.45,0.04,1.40,9,10,by_term,7
0,84224,0:01.58,0.05,1.52,9,10,by_term,8
0,84232,0:01.51,0.06,1.44,9,10,by_term,9
0,84200,0:01.78,0.05,1.64,9,10,by_term,10
0,84252,0:01.86,0.06,1.70,9,10,by_term,11
0,84268,0:01.93,0.06,1.58,9,10,by_term,12
0,84280,0:01.58,0.04,1.52,9,10,by_term,13
0,83988,0:01.59,0.06,1.51,9,10,by_term,14
0,84256,0:01.40,0.07,1.33,9,10,by_term,15
0,84172,0:01.42,0.04,1.36,9,10,by_term,16
0,84004,0:01.45,0.06,1.38,9,10,by_term,17
0,84000,0:01.58,0.09,1.46,9,10,by_term,18
0,84084,0:01.54,0.05,1.44,9,10,by_term,19
0,84040,0:01.50,0.04,1.45,9,10,by_term,20
0,83960,0:01.89,0.10,1.78,9,10,by_term,21
0,84052,0:01.66,0.07,1.59,9,10,by_term,22
0,83940,0:01.65,0.06,1.58,9,10,by_term,23
0,83936,0:01.61,0.06,1.53,9,10,by_term,24
0,84036,0:01.66,0.05,1.59,9,10,by_term,25
0,83936,0:01.75,0.08,1.64,9,10,by_term,26
0,84240,0:01.38,0.05,1.31,9,10,by_term,27
0,83904,0:01.65,0.06,1.58,9,10,by_term,28
0,84164,0:02.18,0.08,1.94,9,10,by_term,29
0,83856,0:01.57,0.07,1.49,9,10,by_term,30
0,83932,0:01.85,0.06,1.77,9,11,by_term,1
0,84220,0:01.34,0.05,1.28,9,11,by_term,2
0,84004,0:01.30,0.06,1.23,9,11,by_term,3
0,83972,0:01.39,0.04,1.34,9,11,by_term,4
0,84344,0:01.41,0.04,1.37,9,11,by_term,5
0,83836,0:01.31,0.06,1.24,9,11,by_term,6
0,84256,0:01.28,0.05,1.22,9,11,by_term,7
0,84020,0:01.45,0.04,1.38,9,11,by_term,8
0,84244,0:01.31,0.05,1.24,9,11,by_term,9
0,84048,0:01.40,0.06,1.32,9,11,by_term,10
0,84212,0:01.32,0.04,1.27,9,11,by_term,11
0,84100,0:01.27,0.06,1.21,9,11,by_term,12
0,84316,0:01.27,0.05,1.21,9,11,by_term,13
0,83996,0:01.26,0.06,1.18,9,11,by_term,14
0,84316,0:01.29,0.04,1.24,9,11,by_term,15
0,83820,0:01.45,0.05,1.36,9,11,by_term,16
0,83980,0:01.51,0.06,1.42,9,11,by_term,17
0,84348,0:01.44,0.04,1.40,9,11,by_term,18
0,84420,0:01.42,0.06,1.33,9,11,by_term,19
0,84300,0:01.26,0.05,1.20,9,11,by_term,20
0,83956,0:01.33,0.04,1.27,9,11,by_term,21
0,84328,0:01.84,0.04,1.78,9,11,by_term,22
0,84324,0:01.41,0.06,1.35,9,11,by_term,23
0,84028,0:01.25,0.05,1.19,9,11,by_term,24
0,83948,0:01.23,0.04,1.18,9,11,by_term,25
0,83936,0:01.22,0.06,1.16,9,11,by_term,26
0,83980,0:01.25,0.04,1.21,9,11,by_term,27
0,84328,0:01.34,0.03,1.30,9,11,by_term,28
0,83992,0:01.33,0.06,1.26,9,11,by_term,29
0,83984,0:01.24,0.04,1.19,9,11,by_term,30
0,83996,0:01.39,0.06,1.31,9,12,by_term,1
0,84044,0:01.53,0.06,1.46,9,12,by_term,2
0,84308,0:01.41,0.06,1.34,9,12,by_term,3
0,84012,0:01.37,0.04,1.30,9,12,by_term,4
0,83844,0:01.31,0.04,1.26,9,12,by_term,5
0,84136,0:01.53,0.06,1.44,9,12,by_term,6
0,84000,0:01.67,0.06,1.60,9,12,by_term,7
0,83992,0:01.31,0.09,1.22,9,12,by_term,8
0,83972,0:01.71,0.06,1.63,9,12,by_term,9
0,83976,0:01.47,0.04,1.40,9,12,by_term,10
0,83764,0:01.47,0.08,1.38,9,12,by_term,11
0,83936,0:01.53,0.09,1.41,9,12,by_term,12
0,84340,0:01.48,0.05,1.41,9,12,by_term,13
0,83784,0:01.39,0.06,1.32,9,12,by_term,14
0,84228,0:01.22,0.03,1.18,9,12,by_term,15
0,84068,0:01.30,0.03,1.26,9,12,by_term,16
0,83960,0:01.23,0.04,1.18,9,12,by_term,17
0,84020,0:01.24,0.06,1.18,9,12,by_term,18
0,84256,0:01.36,0.02,1.33,9,12,by_term,19
0,83844,0:01.23,0.04,1.18,9,12,by_term,20
0,84248,0:01.28,0.03,1.24,9,12,by_term,21
0,83972,0:01.24,0.05,1.18,9,12,by_term,22
0,84320,0:01.25,0.04,1.21,9,12,by_term,23
0,84268,0:01.24,0.06,1.17,9,12,by_term,24
0,83976,0:01.22,0.06,1.16,9,12,by_term,25
0,84016,0:01.43,0.03,1.39,9,12,by_term,26
0,84004,0:01.34,0.04,1.30,9,12,by_term,27
0,83964,0:01.47,0.06,1.40,9,12,by_term,28
0,83936,0:01.37,0.06,1.31,9,12,by_term,29
0,83772,0:01.20,0.04,1.15,9,12,by_term,30
0,83824,0:01.23,0.06,1.16,9,13,by_term,1
0,84460,0:01.24,0.04,1.20,9,13,by_term,2
0,83956,0:01.24,0.03,1.20,9,13,by_term,3
0,83976,0:01.41,0.06,1.35,9,13,by_term,4
0,83968,0:01.31,0.04,1.26,9,13,by_term,5
0,83964,0:01.32,0.05,1.26,9,13,by_term,6
0,84308,0:01.43,0.05,1.37,9,13,by_term,7
0,84420,0:01.22,0.06,1.16,9,13,by_term,8
0,83840,0:01.23,0.04,1.18,9,13,by_term,9
0,83916,0:01.23,0.04,1.18,9,13,by_term,10
0,83820,0:01.25,0.03,1.21,9,13,by_term,11
0,83988,0:01.35,0.06,1.28,9,13,by_term,12
0,83964,0:01.26,0.05,1.20,9,13,by_term,13
0,83956,0:01.32,0.05,1.27,9,13,by_term,14
0,84008,0:01.21,0.04,1.16,9,13,by_term,15
0,84240,0:01.36,0.05,1.30,9,13,by_term,16
0,84284,0:01.48,0.06,1.41,9,13,by_term,17
0,83988,0:01.31,0.06,1.24,9,13,by_term,18
0,84216,0:01.22,0.04,1.18,9,13,by_term,19
0,83956,0:01.35,0.10,1.25,9,13,by_term,20
0,84372,0:01.23,0.01,1.22,9,13,by_term,21
0,84004,0:01.24,0.03,1.20,9,13,by_term,22
0,84204,0:01.21,0.03,1.17,9,13,by_term,23
0,84036,0:01.26,0.04,1.22,9,13,by_term,24
0,84020,0:01.34,0.07,1.27,9,13,by_term,25
0,83980,0:01.32,0.05,1.26,9,13,by_term,26
0,83964,0:01.45,0.03,1.41,9,13,by_term,27
0,84268,0:01.56,0.06,1.50,9,13,by_term,28
0,83916,0:01.34,0.05,1.28,9,13,by_term,29
0,83932,0:01.27,0.05,1.22,9,13,by_term,30
0,83984,0:01.33,0.04,1.28,9,14,by_term,1
0,83968,0:01.35,0.05,1.28,9,14,by_term,2
0,83956,0:01.35,0.08,1.26,9,14,by_term,3
0,83996,0:01.42,0.05,1.36,9,14,by_term,4
0,84004,0:01.29,0.04,1.24,9,14,by_term,5
0,84108,0:01.34,0.06,1.27,9,14,by_term,6
0,84344,0:01.31,0.07,1.24,9,14,by_term,7
0,84304,0:01.25,0.02,1.22,9,14,by_term,8
0,84448,0:01.22,0.06,1.16,9,14,by_term,9
0,83804,0:01.63,0.08,1.54,9,14,by_term,10
0,83924,0:01.65,0.05,1.59,9,14,by_term,11
0,83936,0:01.32,0.03,1.28,9,14,by_term,12
0,83796,0:01.40,0.06,1.33,9,14,by_term,13
0,83852,0:01.42,0.06,1.36,9,14,by_term,14
0,83976,0:01.78,0.06,1.71,9,14,by_term,15
0,84100,0:01.42,0.07,1.35,9,14,by_term,16
0,84028,0:01.30,0.02,1.27,9,14,by_term,17
0,83968,0:01.52,0.05,1.46,9,14,by_term,18
0,84192,0:01.30,0.06,1.23,9,14,by_term,19
0,84232,0:01.26,0.06,1.20,9,14,by_term,20
0,84420,0:01.28,0.06,1.22,9,14,by_term,21
0,84324,0:01.29,0.06,1.22,9,14,by_term,22
0,84156,0:01.22,0.06,1.15,9,14,by_term,23
0,83964,0:01.34,0.05,1.29,9,14,by_term,24
0,84328,0:01.29,0.04,1.24,9,14,by_term,25
0,84048,0:01.22,0.06,1.15,9,14,by_term,26
0,84016,0:01.25,0.03,1.21,9,14,by_term,27
0,84144,0:01.18,0.04,1.14,9,14,by_term,28
0,84260,0:01.28,0.05,1.22,9,14,by_term,29
0,84012,0:01.28,0.04,1.22,9,14,by_term,30
0,84308,0:01.26,0.04,1.22,9,15,by_term,1
0,83984,0:01.59,0.06,1.53,9,15,by_term,2
0,84284,0:01.25,0.06,1.19,9,15,by_term,3
0,83924,0:01.25,0.06,1.19,9,15,by_term,4
0,84344,0:01.28,0.06,1.22,9,15,by_term,5
0,83968,0:01.24,0.06,1.17,9,15,by_term,6
0,83948,0:01.23,0.04,1.18,9,15,by_term,7
0,84212,0:01.24,0.05,1.19,9,15,by_term,8
0,83804,0:01.62,0.10,1.45,9,15,by_term,9
0,84288,0:01.41,0.06,1.34,9,15,by_term,10
0,84424,0:01.44,0.05,1.38,9,15,by_term,11
0,83972,0:01.38,0.05,1.32,9,15,by_term,12
0,83964,0:01.25,0.01,1.23,9,15,by_term,13
0,83900,0:01.28,0.04,1.23,9,15,by_term,14
0,83968,0:01.20,0.05,1.14,9,15,by_term,15
0,83968,0:01.20,0.05,1.14,9,15,by_term,16
0,84164,0:01.21,0.04,1.17,9,15,by_term,17
0,83980,0:01.27,0.04,1.22,9,15,by_term,18
0,84124,0:01.25,0.03,1.22,9,15,by_term,19
0,83972,0:01.35,0.04,1.31,9,15,by_term,20
0,83988,0:01.29,0.05,1.23,9,15,by_term,21
0,83812,0:01.24,0.08,1.16,9,15,by_term,22
0,84064,0:01.34,0.06,1.27,9,15,by_term,23
0,83852,0:01.23,0.06,1.17,9,15,by_term,24
0,84100,0:01.32,0.03,1.28,9,15,by_term,25
0,84220,0:01.24,0.06,1.17,9,15,by_term,26
0,83940,0:01.38,0.05,1.32,9,15,by_term,27
0,83856,0:01.29,0.04,1.24,9,15,by_term,28
0,83936,0:01.22,0.05,1.16,9,15,by_term,29
0,84004,0:01.32,0.04,1.27,9,15,by_term,30
0,89400,0:09.70,1.82,7.79,10,1,by_document,1
0,89000,0:09.43,1.82,7.55,10,1,by_document,2
0,89392,0:08.94,1.62,7.25,10,1,by_document,3
0,89396,0:08.61,1.68,6.92,10,1,by_document,4
0,89032,0:09.88,1.88,7.98,10,1,by_document,5
0,89092,0:09.98,1.90,8.06,10,1,by_document,6
0,89120,0:09.51,1.73,7.76,10,1,by_document,7
0,89176,0:09.16,1.65,7.50,10,1,by_document,8
0,89004,0:09.57,1.84,7.72,10,1,by_document,9
0,89388,0:09.41,1.81,7.57,10,1,by_document,10
0,88956,0:09.48,1.80,7.61,10,1,by_document,11
0,89032,0:09.43,1.85,7.55,10,1,by_document,12
0,89032,0:09.14,1.72,7.37,10,1,by_document,13
0,89296,0:08.77,1.67,7.09,10,1,by_document,14
0,88968,0:09.26,1.68,7.56,10,1,by_document,15
0,89192,0:08.24,1.46,6.77,10,1,by_document,16
0,89460,0:09.04,1.57,7.46,10,1,by_document,17
0,88860,0:09.57,1.76,7.78,10,1,by_document,18
0,88812,0:09.34,1.78,7.52,10,1,by_document,19
0,89460,0:08.58,1.58,6.98,10,1,by_document,20
0,88940,0:11.08,2.32,8.72,10,1,by_document,21
0,89156,0:11.78,2.22,9.50,10,1,by_document,22
0,88892,0:29.37,2.04,8.77,10,1,by_document,23
0,89376,0:09.33,1.79,7.48,10,1,by_document,24
0,88832,0:09.14,1.62,7.50,10,1,by_document,25
0,88924,0:09.26,1.62,7.61,10,1,by_document,26
0,88864,0:09.14,1.73,7.34,10,1,by_document,27
0,88896,0:09.33,1.71,7.59,10,1,by_document,28
0,89308,0:11.10,2.13,8.94,10,1,by_document,29
0,88972,0:09.79,1.88,7.88,10,1,by_document,30
0,88984,0:09.13,1.61,7.52,10,2,by_document,1
0,88856,0:09.35,1.70,7.64,10,2,by_document,2
0,88976,0:09.78,1.80,7.98,10,2,by_document,3
0,88868,0:10.17,1.83,8.22,10,2,by_document,4
0,89168,0:09.35,1.82,7.47,10,2,by_document,5
0,88980,0:09.63,1.82,7.78,10,2,by_document,6
0,88992,0:09.36,1.78,7.56,10,2,by_document,7
0,89356,0:09.48,1.78,7.68,10,2,by_document,8
0,89196,0:09.10,1.77,7.31,10,2,by_document,9
0,88888,0:08.98,1.79,7.18,10,2,by_document,10
0,89088,0:09.11,1.70,7.40,10,2,by_document,11
0,88840,0:09.52,1.92,7.55,10,2,by_document,12
0,88984,0:09.18,1.51,7.60,10,2,by_document,13
0,89012,0:08.80,1.70,7.08,10,2,by_document,14
0,88868,0:09.01,1.93,7.04,10,2,by_document,15
0,89044,0:09.60,1.82,7.77,10,2,by_document,16
0,88968,0:09.20,1.62,7.52,10,2,by_document,17
0,89072,0:10.51,1.93,8.43,10,2,by_document,18
0,89004,0:10.55,1.90,8.49,10,2,by_document,19
0,88936,0:08.78,1.57,7.18,10,2,by_document,20
0,88948,0:09.28,1.74,7.52,10,2,by_document,21
0,89292,0:09.52,1.73,7.76,10,2,by_document,22
0,88952,0:09.27,1.65,7.60,10,2,by_document,23
0,89044,0:09.41,1.86,7.54,10,2,by_document,24
0,88920,0:09.62,1.87,7.74,10,2,by_document,25
0,89028,0:09.16,1.82,7.31,10,2,by_document,26
0,89292,0:09.45,1.69,7.66,10,2,by_document,27
0,88820,0:10.47,1.87,8.38,10,2,by_document,28
0,89148,0:09.03,1.79,7.23,10,2,by_document,29
0,89040,0:08.92,1.62,7.28,10,2,by_document,30
0,89228,0:07.88,1.58,6.30,10,3,by_document,1
0,89268,0:07.82,1.53,6.28,10,3,by_document,2
0,88940,0:07.91,1.51,6.40,10,3,by_document,3
0,89048,0:09.38,1.85,7.50,10,3,by_document,4
0,88984,0:09.12,1.85,7.24,10,3,by_document,5
0,88812,0:09.16,1.77,7.38,10,3,by_document,6
0,89448,0:09.15,1.86,7.27,10,3,by_document,7
0,89384,0:09.13,1.70,7.42,10,3,by_document,8
0,88808,0:08.97,1.76,7.20,10,3,by_document,9
0,89320,0:09.41,1.87,7.44,10,3,by_document,10
0,88900,0:09.45,2.00,7.41,10,3,by_document,11
0,88908,0:09.09,1.78,7.30,10,3,by_document,12
0,89124,0:09.05,1.74,7.31,10,3,by_document,13
0,89340,0:09.16,1.84,7.30,10,3,by_document,14
0,88856,0:09.09,1.71,7.37,10,3,by_document,15
0,88960,0:09.12,1.76,7.35,10,3,by_document,16
0,88996,0:09.17,1.80,7.37,10,3,by_document,17
0,89024,0:09.12,1.74,7.36,10,3,by_document,18
0,88908,0:09.51,1.84,7.66,10,3,by_document,19
0,88840,0:08.90,1.59,7.21,10,3,by_document,20
0,89404,0:08.06,1.51,6.51,10,3,by_document,21
0,88832,0:08.64,1.58,7.04,10,3,by_document,22
0,88868,0:08.60,1.69,6.90,10,3,by_document,23
0,88884,0:11.22,2.08,9.09,10,3,by_document,24
0,88948,0:16.99,1.92,7.49,10,3,by_document,25
0,88972,0:10.36,1.83,8.36,10,3,by_document,26
0,89024,0:11.25,1.84,7.72,10,3,by_document,27
0,89064,0:10.75,1.90,8.03,10,3,by_document,28
0,88948,0:11.57,1.98,8.13,10,3,by_document,29
0,88804,0:09.60,1.68,7.53,10,3,by_document,30
0,89008,0:09.21,1.71,7.48,10,4,by_document,1
0,89328,0:09.11,1.76,7.33,10,4,by_document,2
0,89292,0:10.57,2.06,8.49,10,4,by_document,3
0,88864,0:09.93,1.82,8.06,10,4,by_document,4
0,89028,0:09.32,1.62,7.69,10,4,by_document,5
0,89000,0:08.91,1.60,7.30,10,4,by_document,6
0,88936,0:08.88,1.84,7.03,10,4,by_document,7
0,89284,0:09.47,1.76,7.68,10,4,by_document,8
0,89412,0:09.43,1.80,7.60,10,4,by_document,9
0,88796,0:09.04,1.77,7.24,10,4,by_document,10
0,89008,0:09.22,1.66,7.51,10,4,by_document,11
0,89384,0:09.09,1.65,7.34,10,4,by_document,12
0,88916,0:09.36,1.92,7.42,10,4,by_document,13
0,88916,0:08.23,1.46,6.76,10,4,by_document,14
0,88968,0:09.02,1.62,7.39,10,4,by_document,15
0,88948,0:09.00,1.70,7.28,10,4,by_document,16
0,89032,0:09.10,1.76,7.32,10,4,by_document,17
0,88992,0:09.16,1.74,7.42,10,4,by_document,18
0,89324,0:09.08,1.62,7.44,10,4,by_document,19
0,88856,0:08.98,1.75,7.22,10,4,by_document,20
0,89228,0:10.58,2.00,8.06,10,4,by_document,21
0,88920,0:12.36,2.24,9.81,10,4,by_document,22
0,88852,0:09.92,1.89,7.94,10,4,by_document,23
0,88992,0:09.35,1.76,7.58,10,4,by_document,24
0,89140,0:09.00,1.77,7.22,10,4,by_document,25
0,89064,0:09.25,1.66,7.58,10,4,by_document,26
0,89096,0:10.66,1.98,8.52,10,4,by_document,27
0,88936,0:11.04,2.04,8.84,10,4,by_document,28
0,88916,0:09.97,1.90,7.89,10,4,by_document,29
0,88808,0:09.71,1.90,7.60,10,4,by_document,30
0,89408,0:09.91,1.72,8.05,10,5,by_document,1
0,88964,0:09.61,1.57,7.84,10,5,by_document,2
0,88960,0:08.01,1.63,6.36,10,5,by_document,3
0,89468,0:07.80,1.40,6.40,10,5,by_document,4
0,89264,0:08.61,1.68,6.91,10,5,by_document,5
0,88840,0:08.33,1.58,6.72,10,5,by_document,6
0,88824,0:08.76,1.66,7.07,10,5,by_document,7
0,88916,0:09.09,1.72,7.30,10,5,by_document,8
0,88960,0:08.16,1.54,6.61,10,5,by_document,9
0,89496,0:09.97,2.12,7.69,10,5,by_document,10
0,89028,0:10.76,1.92,8.57,10,5,by_document,11
0,89048,0:07.81,1.32,6.48,10,5,by_document,12
0,88908,0:07.76,1.42,6.33,10,5,by_document,13
0,88856,0:07.85,1.56,6.28,10,5,by_document,14
0,88944,0:07.81,1.48,6.32,10,5,by_document,15
0,89064,0:08.00,1.58,6.41,10,5,by_document,16
0,89188,0:08.38,1.62,6.70,10,5,by_document,17
0,88972,0:08.06,1.51,6.54,10,5,by_document,18
0,88872,0:09.06,1.66,7.26,10,5,by_document,19
0,89028,0:08.08,1.61,6.43,10,5,by_document,20
0,88944,0:07.93,1.45,6.46,10,5,by_document,21
0,89496,0:08.43,1.66,6.75,10,5,by_document,22
0,88960,0:07.82,1.56,6.24,10,5,by_document,23
0,89392,0:08.09,1.65,6.42,10,5,by_document,24
0,89204,0:08.08,1.51,6.55,10,5,by_document,25
0,89204,0:08.18,1.64,6.48,10,5,by_document,26
0,88848,0:08.23,1.51,6.71,10,5,by_document,27
0,88948,0:08.27,1.50,6.74,10,5,by_document,28
0,89032,0:07.99,1.47,6.50,10,5,by_document,29
0,89036,0:09.01,1.75,7.24,10,5,by_document,30
0,89004,0:07.95,1.49,6.44,10,6,by_document,1
0,89392,0:08.32,1.58,6.72,10,6,by_document,2
0,88968,0:07.94,1.61,6.32,10,6,by_document,3
0,89024,0:08.55,1.73,6.79,10,6,by_document,4
0,89004,0:08.06,1.52,6.54,10,6,by_document,5
0,88920,0:08.15,1.55,6.57,10,6,by_document,6
